Row Label,PrecinctCode,County,Registered Voters,Repealed,Maintained
Total,-1,SN,NULL,92750,100917
BOTHELL 31,10141598,SN,NULL,136,195
BOTHELL 32,10141599,SN,NULL,105,115
BOTHELL 33,10141600,SN,NULL,119,161
BOTHELL 34,10141601,SN,NULL,126,216
BOTHELL 35,10141602,SN,NULL,112,143
BOTHELL 36,10141603,SN,NULL,108,164
BOTHELL 37,10141604,SN,NULL,180,205
BOTHELL 38,10141605,SN,NULL,109,174
BOTHELL 39,10141606,SN,NULL,95,136
BOTHELL 40,10141607,SN,NULL,165,185
BOTHELL 41,10141608,SN,NULL,162,183
BOTHELL 42,10141609,SN,NULL,158,233
BOTHELL 43,10141610,SN,NULL,115,125
BOTHELL 44,10141611,SN,NULL,90,138
BOTHELL 45,10141612,SN,NULL,78,83
BOTHELL 46,10141613,SN,NULL,157,131
BOTHELL 47,10141644,SN,NULL,134,195
ELWOOD,10144165,SN,NULL,114,164
RAINIER,10144171,SN,NULL,89,83
GRANNIS,10144266,SN,NULL,128,157
SUNSET,10144271,SN,NULL,179,221
VIEW,10144330,SN,NULL,145,185
WITHERS,10144338,SN,NULL,116,252
CAVALRY,10144370,SN,NULL,165,163
MAPLEWOOD,10144426,SN,NULL,122,176
PARKSHORE,10144479,SN,NULL,98,135
STAFFORD,10144484,SN,NULL,85,112
REDHAWK,10144552,SN,NULL,153,212
VALLEY,10144559,SN,NULL,38,52
GATEWAY,10144581,SN,NULL,157,167
SNOCADE,10144592,SN,NULL,170,243
TOTEM FALLS,10144594,SN,NULL,157,247
WOODSHIRE,10144597,SN,NULL,121,130
SILVER CREEK,10144635,SN,NULL,95,124
KENNARD,10144639,SN,NULL,111,125
GLENBAR,10144646,SN,NULL,104,136
OLDMARK,10144656,SN,NULL,157,245
KINGMAN,10144685,SN,NULL,180,265
CRYSTAL CREEK,10144691,SN,NULL,74,96
TAMBARK,10144715,SN,NULL,98,174
BEAR CREEK,10154009,SN,NULL,80,150
MALTBY,10154026,SN,NULL,164,146
CATHCART,10154032,SN,NULL,109,108
CLEARVIEW,10154062,SN,NULL,154,216
MINOR,10154170,SN,NULL,117,190
BEECHER,10154178,SN,NULL,178,174
WOODLAND,10154273,SN,NULL,76,88
CREEK,10154283,SN,NULL,149,190
PARADISE,10154310,SN,NULL,190,156
TURNER,10154329,SN,NULL,181,260
WELLINGTON,10154333,SN,NULL,142,262
WHEELER,10154334,SN,NULL,126,158
BATTERY,10154369,SN,NULL,106,108
ECHO LAKE,10154372,SN,NULL,193,185
LOST LAKE,10154375,SN,NULL,73,128
BOSTIAN,10154387,SN,NULL,93,123
REES,10154435,SN,NULL,51,70
KOKANEE,10154535,SN,NULL,76,86
POND,10154551,SN,NULL,119,155
WELCH,10154560,SN,NULL,172,210
FALLS,10154579,SN,NULL,15,23
SILER,10154657,SN,NULL,81,110
BOULDER,11014016,SN,NULL,205,194
BRYANT,11014021,SN,NULL,83,43
ARMSTRONG,11014027,SN,NULL,122,122
TRONSON,11014326,SN,NULL,88,112
HENNING,11014647,SN,NULL,210,196
NORTH FORK,11014759,SN,NULL,86,93
GRANITE FALLS 1,13911384,SN,NULL,188,116
GRANITE FALLS 2,13911385,SN,NULL,179,165
DARRINGTON,13911637,SN,NULL,177,132
GRANITE FALLS 3,13911670,SN,NULL,66,57
ARLINGTON 18,13911760,SN,NULL,0,0
NORDEN,13914011,SN,NULL,144,107
TRAFTON,13914015,SN,NULL,121,103
GREGORY,13914028,SN,NULL,135,110
HARTFORD,13914033,SN,NULL,92,66
HAZEL,13914034,SN,NULL,208,183
ROBE,13914035,SN,NULL,79,101
LOCHSLOY,13914042,SN,NULL,203,185
JIM CREEK,13914053,SN,NULL,217,182
OUTLOOK,13914057,SN,NULL,172,114
OSO,13914060,SN,NULL,116,82
NEWBERG,13914069,SN,NULL,131,118
SAUK,13914211,SN,NULL,69,58
BURN HILL,13914264,SN,NULL,167,145
SISCO,13914270,SN,NULL,196,157
PILCHUCK,13914275,SN,NULL,149,114
SLEEPY HOLLOW,13914321,SN,NULL,144,128
HEIGHTS,13914347,SN,NULL,152,139
LOOP,13914374,SN,NULL,173,112
GETCHELL,13914416,SN,NULL,131,125
PORTAGE,13914433,SN,NULL,73,67
SPADA,13914439,SN,NULL,6,2
MENZEL,13914470,SN,NULL,144,99
STILLAGUAMISH,13914496,SN,NULL,60,59
JORDAN TRAILS,13914515,SN,NULL,100,65
PILOT,13914517,SN,NULL,186,138
ARNOT,13914519,SN,NULL,132,115
BOSWORTH,13914521,SN,NULL,203,167
FIRTREE,13914529,SN,NULL,124,122
HUCKLEBERRY,13914533,SN,NULL,106,63
SANDMAN,13914555,SN,NULL,115,115
TRANGEN,13914557,SN,NULL,144,130
AIRPARK,13914573,SN,NULL,42,49
JORDAN BRIDGE,13914583,SN,NULL,44,36
MC FARLAND,13914681,SN,NULL,195,155
STAR CREEK,13914683,SN,NULL,81,100
INDEX,13951039,SN,NULL,24,39
MONROE  1,13951054,SN,NULL,181,193
MONROE  2,13951055,SN,NULL,150,169
SULTAN 1,13951070,SN,NULL,190,112
SULTAN 2,13951071,SN,NULL,143,127
MONROE  4,13951187,SN,NULL,169,156
MONROE  5,13951188,SN,NULL,186,195
SULTAN 3,13951322,SN,NULL,132,124
MONROE  3,13951431,SN,NULL,157,148
MONROE  6,13951506,SN,NULL,135,122
MONROE  7,13951548,SN,NULL,152,149
GOLD BAR 1,13951566,SN,NULL,142,96
GOLD BAR 2,13951567,SN,NULL,121,92
MONROE  8,13951568,SN,NULL,97,101
MONROE 10,13951586,SN,NULL,166,155
MONROE 11,13951587,SN,NULL,51,64
MONROE  9,13951653,SN,NULL,159,176
MONROE 12,13951654,SN,NULL,90,100
SULTAN 4,13951713,SN,NULL,120,92
PARK PLACE,13954003,SN,NULL,81,57
SULTAN RIVER,13954005,SN,NULL,162,138
TUALCO,13954007,SN,NULL,116,124
WALLACE,13954008,SN,NULL,135,81
LAKE,13954010,SN,NULL,199,165
SHORTS,13954013,SN,NULL,193,201
THREE LAKES,13954031,SN,NULL,138,115
ROOSEVELT,13954036,SN,NULL,76,83
SKYKOMISH,13954041,SN,NULL,57,52
OLNEY,13954043,SN,NULL,187,139
WINTER LAKE,13954058,SN,NULL,103,81
HIGHLAND,13954064,SN,NULL,118,117
TROMBLEY,13954272,SN,NULL,147,148
HIGH BRIDGE,13954292,SN,NULL,209,258
OWEN,13954309,SN,NULL,140,119
BLUFF,13954340,SN,NULL,142,159
CHAIN LAKE,13954371,SN,NULL,175,211
BROCKLIN,13954388,SN,NULL,159,144
HIGH ROCK,13954417,SN,NULL,146,135
MANN,13954425,SN,NULL,147,123
WAGNER,13954442,SN,NULL,161,198
WOODS CREEK,13954443,SN,NULL,147,120
FAIRVIEW,13954454,SN,NULL,116,139
MAY CREEK,13954469,SN,NULL,188,121
MILL,13954471,SN,NULL,180,150
STORM LAKE,13954487,SN,NULL,194,221
PIPELINE,13954507,SN,NULL,139,151
FERN,13954526,SN,NULL,53,56
IVERSON,13954534,SN,NULL,99,107
LUPINE,13954537,SN,NULL,125,131
ROBINHOOD,13954553,SN,NULL,109,131
SOFIE,13954710,SN,NULL,99,77
WEST FORK,13954750,SN,NULL,64,35
PILCHUCK RIVER,13954753,SN,NULL,10,11
RICHLAND,13954754,SN,NULL,52,56
SUNNYSIDE,14414044,SN,NULL,39,60
RAILROAD,14414318,SN,NULL,103,103
CASSIDY,14414522,SN,NULL,166,121
MILL CREEK  1,14441301,SN,NULL,156,212
MILL CREEK  2,14441302,SN,NULL,108,156
MILL CREEK  3,14441303,SN,NULL,90,112
MILL CREEK  4,14441304,SN,NULL,109,122
MILL CREEK  5,14441353,SN,NULL,173,236
MILL CREEK  6,14441354,SN,NULL,141,236
MILL CREEK  7,14441367,SN,NULL,5,16
MILL CREEK  8,14441376,SN,NULL,181,191
MILL CREEK  9,14441377,SN,NULL,160,155
MILL CREEK 10,14441472,SN,NULL,97,143
MILL CREEK 11,14441473,SN,NULL,81,150
MILL CREEK 12,14441495,SN,NULL,112,154
MILL CREEK 13,14441505,SN,NULL,114,146
MILL CREEK 14,14441629,SN,NULL,2,6
MILL CREEK 15,14441640,SN,NULL,113,198
MILL CREEK 16,14441652,SN,NULL,91,114
MILL CREEK 17,14441665,SN,NULL,140,169
MILL CREEK 18,14441666,SN,NULL,116,140
MILL CREEK 19,14441667,SN,NULL,161,239
MILL CREEK 20,14441668,SN,NULL,107,128
MILL CREEK 21,14441702,SN,NULL,64,85
MILL CREEK 22,14441703,SN,NULL,84,112
FERNWOOD,14444006,SN,NULL,127,154
BROOK,14444278,SN,NULL,145,212
HILL,14444293,SN,NULL,105,140
LARIMER,14444298,SN,NULL,129,131
MISTY,14444305,SN,NULL,129,172
OAKS,14444308,SN,NULL,152,190
PUGET PARK,14444317,SN,NULL,116,124
KENWOOD,14444348,SN,NULL,103,151
OLYMPUS,14444357,SN,NULL,98,142
SEATTLE HILL,14444361,SN,NULL,117,137
MERWIN,14444547,SN,NULL,88,114
CREEKSIDE,14444575,SN,NULL,103,124
DOUGLAS FIRS,14444576,SN,NULL,106,140
GRAND FIRS,14444582,SN,NULL,165,221
KATTENHORN,14444584,SN,NULL,191,237
SILVER FIRS,14444590,SN,NULL,172,183
TUCKER,14444595,SN,NULL,127,179
SPRUCE,14444658,SN,NULL,86,91
THOMAS CREEK,14444659,SN,NULL,109,163
WINDROSE,14444660,SN,NULL,173,211
STRAWBERRY,14444684,SN,NULL,137,170
DOGWOOD,14444693,SN,NULL,95,149
SNOHOMISH  1,14451014,SN,NULL,154,179
SNOHOMISH  3,14451038,SN,NULL,117,165
SNOHOMISH  5,14451056,SN,NULL,203,194
LAKE STEVENS  1,14451134,SN,NULL,177,198
LAKE STEVENS  2,14451135,SN,NULL,151,136
SNOHOMISH  7,14451144,SN,NULL,156,139
SNOHOMISH  8,14451145,SN,NULL,207,190
LAKE STEVENS  3,14451349,SN,NULL,184,190
LAKE STEVENS  4,14451418,SN,NULL,123,124
SNOHOMISH  2,14451436,SN,NULL,104,120
SNOHOMISH  4,14451437,SN,NULL,147,131
SNOHOMISH  6,14451438,SN,NULL,91,124
LAKE STEVENS  6,14451503,SN,NULL,164,126
SNOHOMISH  9,14451508,SN,NULL,80,102
LAKE STEVENS  7,14451536,SN,NULL,154,206
LAKE STEVENS  5,14451625,SN,NULL,135,112
LAKE STEVENS  8,14451649,SN,NULL,151,130
LAKE STEVENS  9,14451663,SN,NULL,144,94
LAKE STEVENS 10,14451664,SN,NULL,157,138
LAKE STEVENS 11,14451671,SN,NULL,86,100
LAKE STEVENS 12,14451672,SN,NULL,122,105
LAKE STEVENS 13,14451673,SN,NULL,130,139
LAKE STEVENS 14,14451674,SN,NULL,132,127
LAKE STEVENS 15,14451675,SN,NULL,162,186
SNOHOMISH 10,14451709,SN,NULL,70,70
LAKE STEVENS 16,14451716,SN,NULL,127,87
LAKE STEVENS 17,14451717,SN,NULL,140,146
LAKE STEVENS 18,14451718,SN,NULL,139,109
LAKE STEVENS 19,14451719,SN,NULL,148,164
LAKE STEVENS 20,14451720,SN,NULL,140,138
LAKE STEVENS 21,14451721,SN,NULL,204,150
LAKE STEVENS 22,14451722,SN,NULL,111,121
LAKE STEVENS 23,14451723,SN,NULL,122,91
LAKE STEVENS 24,14451724,SN,NULL,106,105
LAKE STEVENS 25,14451725,SN,NULL,49,45
LAKE STEVENS 26,14451726,SN,NULL,73,78
LAKE STEVENS 27,14451727,SN,NULL,73,76
LAKE STEVENS 28,14451757,SN,NULL,144,135
MARSH,14454012,SN,NULL,141,210
SOUTH SNOHOMISH,14454017,SN,NULL,112,129
WELANGDON,14454018,SN,NULL,9,9
LUDWIG,14454024,SN,NULL,141,136
SEXTON,14454029,SN,NULL,181,193
MACHIAS,14454045,SN,NULL,219,219
MARION,14454046,SN,NULL,142,113
RIVERVIEW,14454052,SN,NULL,147,168
SOUTH LAKE STEVENS,14454059,SN,NULL,150,161
FIR,14454066,SN,NULL,140,133
GLENWOOD,14454067,SN,NULL,118,78
TRAIL,14454072,SN,NULL,85,67
BERKSHIRE,14454075,SN,NULL,204,194
HAINES,14454291,SN,NULL,170,156
MEADOW,14454300,SN,NULL,157,100
PEAK(*),14454311,SN,NULL,0,0
PENNANT,14454312,SN,NULL,195,197
PETERSON,14454313,SN,NULL,157,200
PINEWOOD,14454315,SN,NULL,117,156
WINDSONG,14454336,SN,NULL,101,159
WOODRIDGE,14454339,SN,NULL,175,192
DUBUQUE,14454345,SN,NULL,141,148
POINTE,14454358,SN,NULL,17,27
SUNRISE,14454364,SN,NULL,125,140
VALMONT,14454366,SN,NULL,67,98
HEARTHSTONE,14454458,SN,NULL,121,99
MARKS,14454464,SN,NULL,140,160
OSBORN,14454477,SN,NULL,115,139
PANTHER CREEK,14454478,SN,NULL,152,136
PIONEER TRAILS,14454480,SN,NULL,118,171
RIDGEWAY,14454482,SN,NULL,94,96
STITCH,14454485,SN,NULL,43,48
CENTENNIAL,14454490,SN,NULL,216,196
FIRCREST,14454493,SN,NULL,89,106
GREENWOOD,14454530,SN,NULL,146,162
HAVEN,14454531,SN,NULL,125,199
HILLSIDE,14454532,SN,NULL,74,48
OHLDE,14454549,SN,NULL,174,131
RUGGS LAKE,14454554,SN,NULL,158,156
FOUR CORNERS,14454580,SN,NULL,168,135
KNOX,14454585,SN,NULL,12,7
MORNING RISE,14454588,SN,NULL,117,158
PELLERIN,14454634,SN,NULL,136,148
KENSINGTON,14454648,SN,NULL,68,84
OVERLOOK,14454706,SN,NULL,161,204
SOUTH ALDERWOOD,20134083,SN,NULL,163,211
SAMOEA,20134196,SN,NULL,141,171
POPLAR,20134316,SN,NULL,60,94
CRAWFORD,20134690,SN,NULL,37,57
MOUNTLAKE TERRACE  1,20141090,SN,NULL,106,140
MOUNTLAKE TERRACE  2,20141091,SN,NULL,129,116
MOUNTLAKE TERRACE  3,20141092,SN,NULL,104,144
MOUNTLAKE TERRACE  5,20141093,SN,NULL,106,142
MOUNTLAKE TERRACE  6,20141094,SN,NULL,93,112
MOUNTLAKE TERRACE 11,20141138,SN,NULL,112,140
MOUNTLAKE TERRACE 12,20141139,SN,NULL,120,126
MOUNTLAKE TERRACE 13,20141140,SN,NULL,124,162
MOUNTLAKE TERRACE 14,20141141,SN,NULL,133,167
MOUNTLAKE TERRACE 15,20141142,SN,NULL,127,106
BRIER 1,20141179,SN,NULL,151,160
BRIER 2,20141180,SN,NULL,101,142
BRIER 3,20141181,SN,NULL,159,277
MOUNTLAKE TERRACE 17,20141189,SN,NULL,127,219
MOUNTLAKE TERRACE 18,20141190,SN,NULL,123,145
MOUNTLAKE TERRACE 19,20141191,SN,NULL,128,186
BRIER 4,20141276,SN,NULL,128,193
BRIER 5,20141277,SN,NULL,129,259
BRIER 6,20141343,SN,NULL,93,104
BRIER 7,20141344,SN,NULL,107,145
MOUNTLAKE TERRACE  4,20141432,SN,NULL,89,111
BRIER 8,20141614,SN,NULL,104,122
MOUNTLAKE TERRACE 16,20141630,SN,NULL,97,112
NORTH CREEK,20144065,SN,NULL,120,148
LOCUST,20144078,SN,NULL,117,169
WILLOWDALE,20144085,SN,NULL,142,187
HUNT(*),20144089,SN,NULL,0,0
MERIDIAN,20144136,SN,NULL,137,181
VINE,20144146,SN,NULL,119,145
ATLAS,20144177,SN,NULL,144,223
QUEENS,20144212,SN,NULL,149,141
WAXON,20144213,SN,NULL,148,217
COUNTRY,20144281,SN,NULL,93,129
CRYSTAL,20144284,SN,NULL,96,186
THRASHERS,20144324,SN,NULL,125,134
DAMSON,20144446,SN,NULL,157,212
WANDERING CREEK,20144596,SN,NULL,178,133
NEWTON,20144705,SN,NULL,88,135
STANWOOD 1,21011199,SN,NULL,81,69
STANWOOD 2,21011200,SN,NULL,149,110
STANWOOD 3,21011509,SN,NULL,131,93
STANWOOD 4,21011641,SN,NULL,178,217
STANWOOD 5,21011669,SN,NULL,183,188
STANWOOD 6,21011711,SN,NULL,98,109
STANWOOD 7,21011712,SN,NULL,109,64
FLORENCE,21014002,SN,NULL,69,56
PORT SUSAN,21014004,SN,NULL,206,208
CEDARHOME,21014022,SN,NULL,159,128
CLIFF,21014025,SN,NULL,91,116
STANBY,21014030,SN,NULL,45,45
SILVANA,21014037,SN,NULL,111,99
LAKEWOOD,21014061,SN,NULL,153,123
VILLAGE,21014073,SN,NULL,222,205
LAKE GOODWIN,21014087,SN,NULL,233,233
KACKMAN,21014296,SN,NULL,129,93
ROWLAND,21014319,SN,NULL,111,87
THOMPSON,21014323,SN,NULL,199,151
WATERS,21014332,SN,NULL,181,184
MC RAE,21014352,SN,NULL,128,101
HAPPY VALLEY,21014457,SN,NULL,120,85
SHOECRAFT,21014483,SN,NULL,191,168
LAKE HOWARD,21014502,SN,NULL,152,140
MC DONALD,21014545,SN,NULL,120,99
KAYAK,21014638,SN,NULL,146,133
SILVANA TERRACE,21014682,SN,NULL,108,106
KETCHUM,21014700,SN,NULL,139,150
ROSE,21014708,SN,NULL,98,120
SUNDAY LAKE,21014714,SN,NULL,197,188
MUKILTEO  1,22121192,SN,NULL,159,225
MUKILTEO  2,22121193,SN,NULL,161,270
MUKILTEO  3,22121194,SN,NULL,116,139
EVERETT  56,22121259,SN,NULL,117,120
EVERETT  57,22121260,SN,NULL,126,131
MUKILTEO  4,22121262,SN,NULL,97,126
MUKILTEO  5,22121263,SN,NULL,171,232
MUKILTEO  7,22121306,SN,NULL,81,154
MUKILTEO  8,22121307,SN,NULL,93,135
MUKILTEO  9,22121355,SN,NULL,145,156
MUKILTEO 11,22121378,SN,NULL,115,159
MUKILTEO 12,22121379,SN,NULL,188,274
MUKILTEO 13,22121380,SN,NULL,113,201
MUKILTEO 14,22121381,SN,NULL,171,195
MUKILTEO 16,22121382,SN,NULL,168,222
MUKILTEO 18,22121383,SN,NULL,164,243
