Row Label,PrecinctCode,County,Registered Voters,Yes,No
Total,-1,CR,NULL,63187,56376
100,100,CR,NULL,257,408
102,102,CR,NULL,169,292
104,104,CR,NULL,238,375
106,106,CR,NULL,205,337
108,108,CR,NULL,229,360
110,110,CR,NULL,267,396
112,112,CR,NULL,28,30
113,113,CR,NULL,155,156
120,120,CR,NULL,331,375
130,130,CR,NULL,245,386
147,147,CR,NULL,241,244
150,150,CR,NULL,193,169
153,153,CR,NULL,202,195
160,160,CR,NULL,240,195
170,170,CR,NULL,229,246
175,175,CR,NULL,262,137
180,180,CR,NULL,280,177
190,190,CR,NULL,293,342
200,200,CR,NULL,278,318
220,220,CR,NULL,249,176
225,225,CR,NULL,290,499
240,240,CR,NULL,325,390
245,245,CR,NULL,313,319
250,250,CR,NULL,337,337
255,255,CR,NULL,275,286
257,257,CR,NULL,310,260
290,290,CR,NULL,292,285
294,294,CR,NULL,197,172
296,296,CR,NULL,241,159
298,298,CR,NULL,158,195
325,325,CR,NULL,228,208
327,327,CR,NULL,329,282
330,330,CR,NULL,315,267
335,335,CR,NULL,269,181
337,337,CR,NULL,281,251
338,338,CR,NULL,317,241
340,340,CR,NULL,302,263
350,350,CR,NULL,238,239
360,360,CR,NULL,277,323
370,370,CR,NULL,223,199
390,390,CR,NULL,336,334
395,395,CR,NULL,83,106
400,400,CR,NULL,151,180
410,410,CR,NULL,322,369
415,415,CR,NULL,206,228
420,420,CR,NULL,244,326
423,423,CR,NULL,205,223
424,424,CR,NULL,294,352
425,425,CR,NULL,217,220
426,426,CR,NULL,329,415
430,430,CR,NULL,208,199
432,432,CR,NULL,185,251
434,434,CR,NULL,191,241
435,435,CR,NULL,177,251
436,436,CR,NULL,171,151
440,440,CR,NULL,266,328
441,441,CR,NULL,310,264
444,444,CR,NULL,319,419
445,445,CR,NULL,356,368
446,446,CR,NULL,277,286
447,447,CR,NULL,343,411
448,448,CR,NULL,298,438
449,449,CR,NULL,313,459
450,450,CR,NULL,259,448
451,451,CR,NULL,254,320
452,452,CR,NULL,217,319
453,453,CR,NULL,222,318
455,455,CR,NULL,191,236
456,456,CR,NULL,317,467
460,460,CR,NULL,347,464
470,470,CR,NULL,290,490
480,480,CR,NULL,364,444
483,483,CR,NULL,330,479
485,485,CR,NULL,227,220
487,487,CR,NULL,154,128
490,490,CR,NULL,182,289
491,491,CR,NULL,17,32
500,500,CR,NULL,314,342
502,502,CR,NULL,259,277
503,503,CR,NULL,239,208
505,505,CR,NULL,321,386
510,510,CR,NULL,208,220
511,511,CR,NULL,15,18
515,515,CR,NULL,343,346
520,520,CR,NULL,151,200
521,521,CR,NULL,8,6
522,522,CR,NULL,111,115
523,523,CR,NULL,15,4
524,524,CR,NULL,44,37
525,525,CR,NULL,218,186
527,527,CR,NULL,267,251
528,528,CR,NULL,320,276
530,530,CR,NULL,135,131
535,535,CR,NULL,445,330
536,536,CR,NULL,183,174
537,537,CR,NULL,154,85
538,538,CR,NULL,182,121
540,540,CR,NULL,403,289
543,543,CR,NULL,324,291
545,545,CR,NULL,241,184
550,550,CR,NULL,373,360
553,553,CR,NULL,237,316
555,555,CR,NULL,348,348
560,560,CR,NULL,281,308
563,563,CR,NULL,355,277
565,565,CR,NULL,262,215
566,566,CR,NULL,226,167
570,570,CR,NULL,327,266
571,571,CR,NULL,338,214
572,572,CR,NULL,381,357
573,573,CR,NULL,399,320
574,574,CR,NULL,14,13
575,575,CR,NULL,87,90
576,576,CR,NULL,2,5
577,577,CR,NULL,448,336
578,578,CR,NULL,34,24
579,579,CR,NULL,10,14
580,580,CR,NULL,188,210
581,581,CR,NULL,197,87
582,582,CR,NULL,275,177
583,583,CR,NULL,256,215
584,584,CR,NULL,282,229
585,585,CR,NULL,379,303
586,586,CR,NULL,249,221
587,587,CR,NULL,255,229
588,588,CR,NULL,198,131
590,590,CR,NULL,470,324
591,591,CR,NULL,423,378
592,592,CR,NULL,428,328
593,593,CR,NULL,377,282
594,594,CR,NULL,17,5
595(*),595,CR,NULL,0,0
596(*),596,CR,NULL,0,0
597,597,CR,NULL,33,38
598,598,CR,NULL,5,14
600,600,CR,NULL,213,100
603,603,CR,NULL,248,129
605,605,CR,NULL,348,231
606,606,CR,NULL,80,35
610,610,CR,NULL,443,367
613,613,CR,NULL,164,123
615,615,CR,NULL,162,119
617,617,CR,NULL,347,227
618,618,CR,NULL,377,291
620,620,CR,NULL,382,278
624,624,CR,NULL,84,51
625,625,CR,NULL,377,251
626,626,CR,NULL,305,222
627,627,CR,NULL,311,234
628,628,CR,NULL,357,233
629,629,CR,NULL,326,193
630,630,CR,NULL,271,177
631,631,CR,NULL,355,290
632,632,CR,NULL,186,125
633,633,CR,NULL,307,197
634,634,CR,NULL,303,189
635,635,CR,NULL,268,161
636,636,CR,NULL,279,201
638,638,CR,NULL,273,227
639,639,CR,NULL,271,228
640,640,CR,NULL,335,212
641,641,CR,NULL,149,89
642,642,CR,NULL,102,162
643,643,CR,NULL,341,173
644,644,CR,NULL,337,299
645,645,CR,NULL,403,316
646,646,CR,NULL,169,109
647,647,CR,NULL,230,202
648,648,CR,NULL,262,220
649,649,CR,NULL,299,184
650,650,CR,NULL,269,284
651,651,CR,NULL,226,185
652,652,CR,NULL,308,197
653,653,CR,NULL,290,170
654,654,CR,NULL,229,164
655,655,CR,NULL,318,183
656,656,CR,NULL,178,127
658,658,CR,NULL,264,247
659,659,CR,NULL,359,211
660,660,CR,NULL,310,280
662,662,CR,NULL,367,236
663,663,CR,NULL,232,165
664,664,CR,NULL,355,231
667,667,CR,NULL,199,243
668,668,CR,NULL,289,342
669,669,CR,NULL,318,251
670,670,CR,NULL,330,286
672,672,CR,NULL,287,188
673,673,CR,NULL,324,315
674,674,CR,NULL,276,233
675,675,CR,NULL,200,216
677,677,CR,NULL,334,269
678,678,CR,NULL,225,224
679,679,CR,NULL,219,168
680,680,CR,NULL,212,281
681,681,CR,NULL,293,161
682,682,CR,NULL,296,205
683,683,CR,NULL,289,245
685,685,CR,NULL,100,53
686,686,CR,NULL,237,188
687,687,CR,NULL,328,180
688,688,CR,NULL,304,189
689,689,CR,NULL,365,224
690,690,CR,NULL,341,301
691,691,CR,NULL,320,224
692,692,CR,NULL,364,239
693,693,CR,NULL,209,118
694,694,CR,NULL,134,75
695,695,CR,NULL,347,270
696,696,CR,NULL,365,323
697,697,CR,NULL,395,335
698,698,CR,NULL,325,239
699,699,CR,NULL,312,226
700,700,CR,NULL,58,45
710,710,CR,NULL,161,93
720,720,CR,NULL,260,188
900,900,CR,NULL,340,202
903,903,CR,NULL,370,213
905,905,CR,NULL,389,239
910,910,CR,NULL,353,179
912,912,CR,NULL,267,221
913,913,CR,NULL,445,253
914,914,CR,NULL,379,212
917,917,CR,NULL,223,174
920,920,CR,NULL,292,224
925,925,CR,NULL,300,225
930,930,CR,NULL,334,278
935,935,CR,NULL,337,274
940,940,CR,NULL,347,221
947,947,CR,NULL,251,240
950,950,CR,NULL,306,222
951,951,CR,NULL,280,239
953,953,CR,NULL,147,104
957,957,CR,NULL,68,59
958,958,CR,NULL,61,41
959,959,CR,NULL,18,13
960,960,CR,NULL,381,324
961,961,CR,NULL,46,63
962,962,CR,NULL,263,203
963,963,CR,NULL,238,214
964,964,CR,NULL,311,310
965,965,CR,NULL,306,283
966,966,CR,NULL,217,170
967,967,CR,NULL,206,167
968,968,CR,NULL,260,256
969,969,CR,NULL,221,133
985,985,CR,NULL,305,182
